Sender: LSF System <lsfadmin@c-195-34>
Subject: Job 974030: <python Bayes_MAP.py --MAP> in cluster <killdevil> Done

Job <python Bayes_MAP.py --MAP> was submitted from host <killdevil-login2> by user <wcstrick> in cluster <killdevil>.
Job was executed on host(s) <12*c-195-34>, in queue <week>, as user <wcstrick> in cluster <killdevil>.
</nas02/home/w/c/wcstrick> was used as the home directory.
</nas02/home/w/c/wcstrick/Parasitoids_h_2/analytic> was used as the working directory.
Started at Mon Aug  8 12:29:23 2016
Results reported on Tue Aug  9 02:09:49 2016

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python Bayes_MAP.py --MAP
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   421153.84 sec.
15.5 sec./model at 14:53:08 08/08/2016
15.5 sec./model at 14:53:24 08/08/2016
15.5 sec./model at 14:53:39 08/08/2016
15.5 sec./model at 14:53:55 08/08/2016
15.5 sec./model at 14:54:10 08/08/2016
15.5 sec./model at 14:54:26 08/08/2016
BndsErr caught. at 14:54:34 08/08/2016
22.0 sec./model at 14:54:56 08/08/2016
BndsErr caught. at 14:55:02 08/08/2016
19.7 sec./model at 14:55:22 08/08/2016
15.5 sec./model at 14:55:37 08/08/2016
BndsErr caught. at 14:55:43 08/08/2016
18.0 sec./model at 14:56:01 08/08/2016
15.6 sec./model at 14:56:16 08/08/2016
15.5 sec./model at 14:56:32 08/08/2016
15.5 sec./model at 14:56:47 08/08/2016
15.5 sec./model at 14:57:03 08/08/2016
15.6 sec./model at 14:57:18 08/08/2016
15.6 sec./model at 14:57:34 08/08/2016
15.6 sec./model at 14:57:50 08/08/2016
15.6 sec./model at 14:58:05 08/08/2016
15.6 sec./model at 14:58:21 08/08/2016
15.6 sec./model at 14:58:36 08/08/2016
15.6 sec./model at 14:58:52 08/08/2016
15.6 sec./model at 14:59:08 08/08/2016
15.6 sec./model at 14:59:23 08/08/2016
15.6 sec./model at 14:59:39 08/08/2016
15.6 sec./model at 14:59:54 08/08/2016
15.6 sec./model at 15:00:10 08/08/2016
15.6 sec./model at 15:00:26 08/08/2016
15.6 sec./model at 15:00:41 08/08/2016
15.6 sec./model at 15:00:57 08/08/2016
15.6 sec./model at 15:01:13 08/08/2016
15.6 sec./model at 15:01:28 08/08/2016
15.6 sec./model at 15:01:44 08/08/2016
15.6 sec./model at 15:01:59 08/08/2016
15.6 sec./model at 15:02:15 08/08/2016
15.6 sec./model at 15:02:31 08/08/2016
15.6 sec./model at 15:02:46 08/08/2016
15.6 sec./model at 15:03:02 08/08/2016
15.6 sec./model at 15:03:18 08/08/2016
15.6 sec./model at 15:03:33 08/08/2016
15.6 sec./model at 15:03:49 08/08/2016
15.6 sec./model at 15:04:04 08/08/2016
15.6 sec./model at 15:04:20 08/08/2016
15.6 sec./model at 15:04:36 08/08/2016
15.6 sec./model at 15:04:51 08/08/2016
15.6 sec./model at 15:05:07 08/08/2016
15.6 sec./model at 15:05:22 08/08/2016
15.6 sec./model at 15:05:38 08/08/2016
15.6 sec./model at 15:05:54 08/08/2016
15.6 sec./model at 15:06:09 08/08/2016
15.6 sec./model at 15:06:25 08/08/2016
15.6 sec./model at 15:06:40 08/08/2016
15.6 sec./model at 15:06:56 08/08/2016
15.6 sec./model at 15:07:12 08/08/2016
15.6 sec./model at 15:07:27 08/08/2016
15.6 sec./model at 15:07:43 08/08/2016
15.6 sec./model at 15:07:58 08/08/2016
15.6 sec./model at 15:08:14 08/08/2016
15.6 sec./model at 15:08:30 08/08/2016
15.6 sec./model at 15:08:45 08/08/2016
15.6 sec./model at 15:09:01 08/08/2016
15.6 sec./model at 15:09:17 08/08/2016
15.6 sec./model at 15:09:32 08/08/2016
15.6 sec./model at 15:09:48 08/08/2016
15.6 sec./model at 15:10:03 08/08/2016
15.6 sec./model at 15:10:19 08/08/2016
15.6 sec./model at 15:10:35 08/08/2016
15.6 sec./model at 15:10:50 08/08/2016
15.6 sec./model at 15:11:06 08/08/2016
15.6 sec./model at 15:11:21 08/08/2016
15.6 sec./model at 15:11:37 08/08/2016
15.6 sec./model at 15:11:53 08/08/2016
15.6 sec./model at 15:12:08 08/08/2016
15.6 sec./model at 15:12:24 08/08/2016
15.6 sec./model at 15:12:39 08/08/2016
15.6 sec./model at 15:12:55 08/08/2016
15.6 sec./model at 15:13:11 08/08/2016
15.6 sec./model at 15:13:26 08/08/2016
15.6 sec./model at 15:13:42 08/08/2016
15.6 sec./model at 15:13:57 08/08/2016
15.6 sec./model at 15:14:13 08/08/2016
15.6 sec./model at 15:14:29 08/08/2016
15.6 sec./model at 15:14:44 08/08/2016
15.6 sec./model at 15:15:00 08/08/2016
15.6 sec./model at 15:15:15 08/08/2016
15.6 sec./model at 15:15:31 08/08/2016
15.6 sec./model at 15:15:47 08/08/2016
15.6 sec./model at 15:16:02 08/08/2016
15.6 sec./model at 15:16:18 08/08/2016
15.6 sec./model at 15:16:34 08/08/2016
15.6 sec./model at 15:16:49 08/08/2016
15.6 sec./model at 15:17:05 08/08/2016
15.6 sec./model at 15:17:20 08/08/2016
15.6 sec./model at 15:17:36 08/08/2016
15.6 sec./model at 15:17:52 08/08/2016
15.7 sec./model at 15:18:07 08/08/2016
15.6 sec./model at 15:18:23 08/08/2016
15.6 sec./model at 15:18:39 08/08/2016
15.6 sec./model at 15:18:54 08/08/2016
15.6 sec./model at 15:19:10 08/08/2016
15.6 sec./model at 15:19:25 08/08/2016
15.6 sec./model at 15:19:41 08/08/2016
15.6 sec./model at 15:19:57 08/08/2016
15.6 sec./model at 15:20:12 08/08/2016
15.6 sec./model at 15:20:28 08/08/2016
15.6 sec./model at 15:20:44 08/08/2016
15.6 sec./model at 15:20:59 08/08/2016
15.6 sec./model at 15:21:15 08/08/2016
15.6 sec./model at 15:21:30 08/08/2016
15.6 sec./model at 15:21:46 08/08/2016
15.6 sec./model at 15:22:02 08/08/2016
15.6 sec./model at 15:22:17 08/08/2016
15.6 sec./model at 15:22:33 08/08/2016
15.6 sec./model at 15:22:49 08/08/2016
15.6 sec./model at 15:23:04 08/08/2016
15.6 sec./model at 15:23:20 08/08/2016
15.6 sec./model at 15:23:35 08/08/2016
15.6 sec./model at 15:23:51 08/08/2016
15.6 sec./model at 15:24:07 08/08/2016
15.6 sec./model at 15:24:22 08/08/2016
15.6 sec./model at 15:24:38 08/08/2016
15.6 sec./model at 15:24:53 08/08/2016
15.6 sec./model at 15:25:09 08/08/2016
15.6 sec./model at 15:25:25 08/08/2016
15.6 sec./model at 15:25:40 08/08/2016
15.6 sec./model at 15:25:56 08/08/2016
15.6 sec./model at 15:26:11 08/08/2016
15.6 sec./model at 15:26:27 08/08/2016
15.6 sec./model at 15:26:43 08/08/2016
15.6 sec./model at 15:26:58 08/08/2016
15.6 sec./model at 15:27:14 08/08/2016
15.6 sec./model at 15:27:30 08/08/2016
15.6 sec./model at 15:27:45 08/08/2016
15.6 sec./model at 15:28:01 08/08/2016
15.6 sec./model at 15:28:16 08/08/2016
15.6 sec./model at 15:28:32 08/08/2016
15.6 sec./model at 15:28:48 08/08/2016
15.6 sec./model at 15:29:03 08/08/2016
15.6 sec./model at 15:29:19 08/08/2016
15.6 sec./model at 15:29:34 08/08/2016
15.6 sec./model at 15:29:50 08/08/2016
15.6 sec./model at 15:30:06 08/08/2016
15.6 sec./model at 15:30:21 08/08/2016
15.6 sec./model at 15:30:37 08/08/2016
15.6 sec./model at 15:30:53 08/08/2016
15.6 sec./model at 15:31:08 08/08/2016
15.6 sec./model at 15:31:24 08/08/2016
15.6 sec./model at 15:31:39 08/08/2016
15.6 sec./model at 15:31:58 08/08/2016
15.6 sec./model at 15:32:15 08/08/2016
15.6 sec./model at 15:32:31 08/08/2016
15.6 sec./model at 15:32:46 08/08/2016
15.6 sec./model at 15:33:02 08/08/2016
15.6 sec./model at 15:33:18 08/08/2016
15.6 sec./model at 15:33:33 08/08/2016
15.6 sec./model at 15:33:49 08/08/2016
15.6 sec./model at 15:34:04 08/08/2016
15.6 sec./model at 15:34:20 08/08/2016
15.6 sec./model at 15:34:36 08/08/2016
15.6 sec./model at 15:34:51 08/08/2016
15.6 sec./model at 15:35:07 08/08/2016
15.6 sec./model at 15:35:22 08/08/2016
15.6 sec./model at 15:35:38 08/08/2016
15.6 sec./model at 15:35:54 08/08/2016
15.6 sec./model at 15:36:09 08/08/2016
15.6 sec./model at 15:36:25 08/08/2016
15.6 sec./model at 15:36:41 08/08/2016
15.6 sec./model at 15:36:56 08/08/2016
15.6 sec./model at 15:37:12 08/08/2016
15.6 sec./model at 15:37:27 08/08/2016
15.6 sec./model at 15:37:43 08/08/2016
15.6 sec./model at 15:37:59 08/08/2016
15.6 sec./model at 15:38:14 08/08/2016
15.6 sec./model at 15:38:30 08/08/2016
15.6 sec./model at 15:38:45 08/08/2016
15.6 sec./model at 15:39:01 08/08/2016
15.6 sec./model at 15:39:17 08/08/2016
15.7 sec./model at 15:39:32 08/08/2016
15.6 sec./model at 15:39:48 08/08/2016
15.6 sec./model at 15:40:04 08/08/2016
15.6 sec./model at 15:40:19 08/08/2016
BndsErr caught. at 15:40:22 08/08/2016
20.4 sec./model at 15:40:42 08/08/2016
15.6 sec./model at 15:40:58 08/08/2016
15.6 sec./model at 15:41:13 08/08/2016
BndsErr caught. at 15:41:18 08/08/2016
22.5 sec./model at 15:41:40 08/08/2016
15.6 sec./model at 15:41:56 08/08/2016
BndsErr caught. at 15:42:01 08/08/2016
BndsErr caught. at 15:42:09 08/08/2016
BndsErr caught. at 15:42:24 08/08/2016
BndsErr caught. at 15:42:31 08/08/2016
BndsErr caught. at 15:42:46 08/08/2016
18.2 sec./model at 15:43:04 08/08/2016
BndsErr caught. at 15:43:10 08/08/2016
17.8 sec./model at 15:43:27 08/08/2016
BndsErr caught. at 15:43:33 08/08/2016
17.9 sec./model at 15:43:51 08/08/2016
BndsErr caught. at 15:43:56 08/08/2016
17.9 sec./model at 15:44:14 08/08/2016
15.6 sec./model at 15:44:30 08/08/2016
BndsErr caught. at 15:44:35 08/08/2016
17.9 sec./model at 15:44:53 08/08/2016
15.6 sec./model at 15:45:08 08/08/2016
15.6 sec./model at 15:45:24 08/08/2016
15.6 sec./model at 15:45:40 08/08/2016
BndsErr caught. at 15:45:45 08/08/2016
18.0 sec./model at 15:46:03 08/08/2016
BndsErr caught. at 15:46:08 08/08/2016
17.9 sec./model at 15:46:26 08/08/2016
15.6 sec./model at 15:46:42 08/08/2016
15.6 sec./model at 15:46:57 08/08/2016
15.6 sec./model at 15:47:13 08/08/2016
15.6 sec./model at 15:47:29 08/08/2016
15.6 sec./model at 15:47:44 08/08/2016
15.6 sec./model at 15:48:00 08/08/2016
15.6 sec./model at 15:48:16 08/08/2016
15.6 sec./model at 15:48:31 08/08/2016
15.6 sec./model at 15:48:47 08/08/2016
15.6 sec./model at 15:49:02 08/08/2016
15.6 sec./model at 15:49:18 08/08/2016
15.6 sec./model at 15:49:34 08/08/2016
15.6 sec./model at 15:49:49 08/08/2016
21.6 sec./model at 15:50:11 08/08/2016
15.5 sec./model at 15:50:26 08/08/2016
15.7 sec./model at 15:50:42 08/08/2016
15.5 sec./model at 15:50:57 08/08/2016
21.1 sec./model at 15:51:18 08/08/2016
15.6 sec./model at 15:51:34 08/08/2016
15.6 sec./model at 15:51:50 08/08/2016
15.6 sec./model at 15:52:05 08/08/2016
15.6 sec./model at 15:52:21 08/08/2016
15.6 sec./model at 15:52:37 08/08/2016
15.6 sec./model at 15:52:52 08/08/2016
15.6 sec./model at 15:53:08 08/08/2016
15.6 sec./model at 15:53:23 08/08/2016
15.6 sec./model at 15:53:39 08/08/2016
15.6 sec./model at 15:53:55 08/08/2016
15.6 sec./model at 15:54:10 08/08/2016
15.6 sec./model at 15:54:26 08/08/2016
15.6 sec./model at 15:54:42 08/08/2016
15.7 sec./model at 15:54:57 08/08/2016
15.6 sec./model at 15:55:13 08/08/2016
15.6 sec./model at 15:55:28 08/08/2016
15.6 sec./model at 15:55:44 08/08/2016
15.6 sec./model at 15:56:00 08/08/2016
16.0 sec./model at 15:56:16 08/08/2016
15.6 sec./model at 15:56:31 08/08/2016
15.6 sec./model at 15:56:47 08/08/2016
15.6 sec./model at 15:57:02 08/08/2016
15.6 sec./model at 15:57:18 08/08/2016
15.7 sec./model at 15:57:34 08/08/2016
15.6 sec./model at 15:57:49 08/08/2016
15.6 sec./model at 15:58:05 08/08/2016
15.6 sec./model at 15:58:21 08/08/2016
15.6 sec./model at 15:58:36 08/08/2016
15.6 sec./model at 15:58:52 08/08/2016
15.6 sec./model at 15:59:07 08/08/2016
15.6 sec./model at 15:59:23 08/08/2016
15.6 sec./model at 15:59:39 08/08/2016
15.5 sec./model at 15:59:54 08/08/2016
15.9 sec./model at 16:00:10 08/08/2016
15.6 sec./model at 16:00:26 08/08/2016
15.6 sec./model at 16:00:41 08/08/2016
19.9 sec./model at 16:01:01 08/08/2016
20.1 sec./model at 16:01:21 08/08/2016
20.1 sec./model at 16:01:41 08/08/2016
20.1 sec./model at 16:02:02 08/08/2016
20.1 sec./model at 16:02:22 08/08/2016
20.1 sec./model at 16:02:42 08/08/2016
20.1 sec./model at 16:03:02 08/08/2016
BndsErr caught. at 16:03:07 08/08/2016
22.3 sec./model at 16:03:30 08/08/2016
20.2 sec./model at 16:03:50 08/08/2016
20.1 sec./model at 16:04:10 08/08/2016
BndsErr caught. at 16:04:15 08/08/2016
22.4 sec./model at 16:04:38 08/08/2016
BndsErr caught. at 16:04:43 08/08/2016
22.5 sec./model at 16:05:05 08/08/2016
BndsErr caught. at 16:05:11 08/08/2016
22.4 sec./model at 16:05:33 08/08/2016
20.1 sec./model at 16:05:53 08/08/2016
BndsErr caught. at 16:05:59 08/08/2016
22.4 sec./model at 16:06:21 08/08/2016
20.1 sec./model at 16:06:41 08/08/2016
BndsErr caught. at 16:06:47 08/08/2016
22.2 sec./model at 16:07:09 08/08/2016
20.1 sec./model at 16:07:29 08/08/2016
BndsErr caught. at 16:07:34 08/08/2016
22.4 sec./model at 16:07:57 08/08/2016
BndsErr caught. at 16:08:02 08/08/2016
22.4 sec./model at 16:08:25 08/08/2016
20.1 sec./model at 16:08:45 08/08/2016
23.2 sec./model at 16:09:08 08/08/2016
19.0 sec./model at 16:09:27 08/08/2016
20.1 sec./model at 16:09:47 08/08/2016
20.1 sec./model at 16:10:07 08/08/2016
15.7 sec./model at 16:10:23 08/08/2016
20.1 sec./model at 16:10:43 08/08/2016
20.1 sec./model at 16:11:03 08/08/2016
20.1 sec./model at 16:11:23 08/08/2016
20.1 sec./model at 16:11:43 08/08/2016
20.1 sec./model at 16:12:03 08/08/2016
20.1 sec./model at 16:12:23 08/08/2016
20.1 sec./model at 16:12:43 08/08/2016
20.1 sec./model at 16:13:04 08/08/2016
20.1 sec./model at 16:13:24 08/08/2016
20.1 sec./model at 16:13:44 08/08/2016
20.1 sec./model at 16:14:04 08/08/2016
20.1 sec./model at 16:14:24 08/08/2016
20.1 sec./model at 16:14:44 08/08/2016
20.1 sec./model at 16:15:04 08/08/2016
20.1 sec./model at 16:15:24 08/08/2016
20.1 sec./model at 16:15:44 08/08/2016
20.1 sec./model at 16:16:04 08/08/2016
20.1 sec./model at 16:16:24 08/08/2016
20.1 sec./model at 16:16:44 08/08/2016
20.1 sec./model at 16:17:04 08/08/2016
20.1 sec./model at 16:17:25 08/08/2016
20.0 sec./model at 16:17:45 08/08/2016
20.1 sec./model at 16:18:05 08/08/2016
20.1 sec./model at 16:18:25 08/08/2016
20.1 sec./model at 16:18:45 08/08/2016
20.0 sec./model at 16:19:05 08/08/2016
20.1 sec./model at 16:19:25 08/08/2016
20.0 sec./model at 16:19:45 08/08/2016
20.0 sec./model at 16:20:05 08/08/2016
20.1 sec./model at 16:20:25 08/08/2016
20.1 sec./model at 16:20:45 08/08/2016
20.1 sec./model at 16:21:05 08/08/2016
20.1 sec./model at 16:21:25 08/08/2016
20.1 sec./model at 16:21:46 08/08/2016
20.1 sec./model at 16:22:06 08/08/2016
20.1 sec./model at 16:22:26 08/08/2016
20.1 sec./model at 16:22:46 08/08/2016
20.1 sec./model at 16:23:06 08/08/2016
20.0 sec./model at 16:23:26 08/08/2016
20.1 sec./model at 16:23:46 08/08/2016
20.1 sec./model at 16:24:06 08/08/2016
20.0 sec./model at 16:24:26 08/08/2016
20.1 sec./model at 16:24:46 08/08/2016
20.1 sec./model at 16:25:06 08/08/2016
20.1 sec./model at 16:25:26 08/08/2016
20.0 sec./model at 16:25:46 08/08/2016
20.1 sec./model at 16:26:07 08/08/2016
20.1 sec./model at 16:26:27 08/08/2016
20.1 sec./model at 16:26:47 08/08/2016
20.1 sec./model at 16:27:07 08/08/2016
20.1 sec./model at 16:27:27 08/08/2016
20.1 sec./model at 16:27:47 08/08/2016
15.5 sec./model at 16:28:03 08/08/2016
20.1 sec./model at 16:28:23 08/08/2016
20.1 sec./model at 16:28:43 08/08/2016
20.1 sec./model at 16:29:03 08/08/2016
15.6 sec./model at 16:29:18 08/08/2016
20.1 sec./model at 16:29:38 08/08/2016
20.1 sec./model at 16:29:59 08/08/2016
20.1 sec./model at 16:30:19 08/08/2016
20.0 sec./model at 16:30:39 08/08/2016
20.1 sec./model at 16:30:59 08/08/2016
20.1 sec./model at 16:31:19 08/08/2016
20.1 sec./model at 16:31:39 08/08/2016
20.1 sec./model at 16:31:59 08/08/2016
20.1 sec./model at 16:32:19 08/08/2016
20.1 sec./model at 16:32:39 08/08/2016
20.1 sec./model at 16:32:59 08/08/2016
20.1 sec./model at 16:33:19 08/08/2016
20.1 sec./model at 16:33:39 08/08/2016
20.1 sec./model at 16:34:00 08/08/2016
20.1 sec./model at 16:34:20 08/08/2016
20.0 sec./model at 16:34:40 08/08/2016
20.1 sec./model at 16:35:00 08/08/2016
20.1 sec./model at 16:35:20 08/08/2016
20.1 sec./model at 16:35:40 08/08/2016
20.1 sec./model at 16:36:00 08/08/2016
20.0 sec./model at 16:36:20 08/08/2016
20.1 sec./model at 16:36:40 08/08/2016
20.1 sec./model at 16:37:00 08/08/2016
20.1 sec./model at 16:37:20 08/08/2016
20.1 sec./model at 16:37:40 08/08/2016
20.1 sec./model at 16:38:01 08/08/2016
20.1 sec./model at 16:38:21 08/08/2016
20.1 sec./model at 16:38:41 08/08/2016
20.1 sec./model at 16:39:01 08/08/2016
BndsErr caught. at 16:39:07 08/08/2016
24.2 sec./model at 16:39:31 08/08/2016
20.1 sec./model at 16:39:51 08/08/2016
20.1 sec./model at 16:40:12 08/08/2016
20.1 sec./model at 16:40:32 08/08/2016
20.1 sec./model at 16:40:52 08/08/2016
20.1 sec./model at 16:41:12 08/08/2016
20.1 sec./model at 16:41:32 08/08/2016
20.1 sec./model at 16:41:52 08/08/2016
20.1 sec./model at 16:42:12 08/08/2016
20.1 sec./model at 16:42:32 08/08/2016
20.1 sec./model at 16:42:52 08/08/2016
20.1 sec./model at 16:43:12 08/08/2016
20.1 sec./model at 16:43:32 08/08/2016
20.1 sec./model at 16:43:53 08/08/2016
20.1 sec./model at 16:44:13 08/08/2016
20.1 sec./model at 16:44:33 08/08/2016
20.1 sec./model at 16:44:53 08/08/2016
20.1 sec./model at 16:45:13 08/08/2016
20.1 sec./model at 16:45:33 08/08/2016
20.1 sec./model at 16:45:53 08/08/2016
20.1 sec./model at 16:46:13 08/08/2016
20.1 sec./model at 16:46:33 08/08/2016
20.1 sec./model at 16:46:53 08/08/2016
20.1 sec./model at 16:47:13 08/08/2016
20.1 sec./model at 16:47:34 08/08/2016
20.1 sec./model at 16:47:54 08/08/2016
20.1 sec./model at 16:48:14 08/08/2016
20.1 sec./model at 16:48:34 08/08/2016
20.1 sec./model at 16:48:54 08/08/2016
20.1 sec./model at 16:49:14 08/08/2016
20.1 sec./model at 16:49:34 08/08/2016
20.1 sec./model at 16:49:54 08/08/2016
20.1 sec./model at 16:50:14 08/08/2016
20.1 sec./model at 16:50:34 08/08/2016
20.1 sec./model at 16:50:55 08/08/2016
20.1 sec./model at 16:51:15 08/08/2016
20.1 sec./model at 16:51:35 08/08/2016
20.1 sec./model at 16:51:55 08/08/2016
20.1 sec./model at 16:52:15 08/08/2016
20.1 sec./model at 16:52:35 08/08/2016
20.1 sec./model at 16:52:55 08/08/2016
20.1 sec./model at 16:53:15 08/08/2016
20.1 sec./model at 16:53:35 08/08/2016
20.1 sec./model at 16:53:55 08/08/2016
20.1 sec./model at 16:54:16 08/08/2016
20.1 sec./model at 16:54:36 08/08/2016
20.1 sec./model at 16:54:56 08/08/2016
20.2 sec./model at 16:55:16 08/08/2016
20.1 sec./model at 16:55:36 08/08/2016
20.1 sec./model at 16:55:56 08/08/2016
20.1 sec./model at 16:56:16 08/08/2016
20.1 sec./model at 16:56:36 08/08/2016
20.1 sec./model at 16:56:56 08/08/2016
20.1 sec./model at 16:57:17 08/08/2016
20.1 sec./model at 16:57:37 08/08/2016
20.1 sec./model at 16:57:57 08/08/2016
20.1 sec./model at 16:58:17 08/08/2016
20.1 sec./model at 16:58:37 08/08/2016
20.2 sec./model at 16:58:57 08/08/2016
20.1 sec./model at 16:59:17 08/08/2016
20.1 sec./model at 16:59:37 08/08/2016
20.1 sec./model at 16:59:57 08/08/2016
20.1 sec./model at 17:00:18 08/08/2016
20.1 sec./model at 17:00:38 08/08/2016
20.1 sec./model at 17:00:58 08/08/2016
20.1 sec./model at 17:01:18 08/08/2016
20.1 sec./model at 17:01:38 08/08/2016
20.1 sec./model at 17:01:58 08/08/2016
20.1 sec./model at 17:02:18 08/08/2016
BndsErr caught. at 17:02:24 08/08/2016
22.8 sec./model at 17:02:47 08/08/2016
20.1 sec./model at 17:03:07 08/08/2016
20.0 sec./model at 17:03:27 08/08/2016
BndsErr caught. at 17:03:32 08/08/2016
22.2 sec./model at 17:03:55 08/08/2016
BndsErr caught. at 17:04:00 08/08/2016
22.5 sec./model at 17:04:22 08/08/2016
BndsErr caught. at 17:04:28 08/08/2016
22.4 sec./model at 17:04:50 08/08/2016
BndsErr caught. at 17:04:56 08/08/2016
22.4 sec./model at 17:05:18 08/08/2016
BndsErr caught. at 17:05:23 08/08/2016
22.5 sec./model at 17:05:46 08/08/2016
BndsErr caught. at 17:05:51 08/08/2016
22.6 sec./model at 17:06:14 08/08/2016
BndsErr caught. at 17:06:19 08/08/2016
22.5 sec./model at 17:06:42 08/08/2016
BndsErr caught. at 17:06:47 08/08/2016
22.5 sec./model at 17:07:09 08/08/2016
BndsErr caught. at 17:07:15 08/08/2016
22.4 sec./model at 17:07:37 08/08/2016
BndsErr caught. at 17:07:43 08/08/2016
22.4 sec./model at 17:08:05 08/08/2016
BndsErr caught. at 17:08:10 08/08/2016
22.4 sec./model at 17:08:33 08/08/2016
20.1 sec./model at 17:08:53 08/08/2016
20.1 sec./model at 17:09:13 08/08/2016
BndsErr caught. at 17:09:18 08/08/2016
22.3 sec./model at 17:09:41 08/08/2016
20.1 sec./model at 17:10:01 08/08/2016
BndsErr caught. at 17:10:06 08/08/2016
22.3 sec./model at 17:10:28 08/08/2016
20.1 sec./model at 17:10:48 08/08/2016
BndsErr caught. at 17:10:54 08/08/2016
22.3 sec./model at 17:11:16 08/08/2016
20.1 sec./model at 17:11:36 08/08/2016
20.1 sec./model at 17:11:56 08/08/2016
20.1 sec./model at 17:12:16 08/08/2016
20.1 sec./model at 17:12:36 08/08/2016
20.1 sec./model at 17:12:57 08/08/2016
20.1 sec./model at 17:13:17 08/08/2016
20.1 sec./model at 17:13:37 08/08/2016
20.1 sec./model at 17:13:57 08/08/2016
20.1 sec./model at 17:14:17 08/08/2016
20.1 sec./model at 17:14:37 08/08/2016
20.1 sec./model at 17:14:57 08/08/2016
20.1 sec./model at 17:15:17 08/08/2016
20.1 sec./model at 17:15:37 08/08/2016
20.1 sec./model at 17:15:58 08/08/2016
20.1 sec./model at 17:16:18 08/08/2016
20.1 sec./model at 17:16:38 08/08/2016
20.1 sec./model at 17:16:58 08/08/2016
20.1 sec./model at 17:17:18 08/08/2016
20.1 sec./model at 17:17:38 08/08/2016
20.1 sec./model at 17:17:58 08/08/2016
20.1 sec./model at 17:18:18 08/08/2016
20.1 sec./model at 17:18:38 08/08/2016
20.1 sec./model at 17:18:58 08/08/2016
20.1 sec./model at 17:19:19 08/08/2016
20.1 sec./model at 17:19:39 08/08/2016
20.1 sec./model at 17:19:59 08/08/2016
20.1 sec./model at 17:20:19 08/08/2016
20.1 sec./model at 17:20:39 08/08/2016
20.1 sec./model at 17:20:59 08/08/2016
20.1 sec./model at 17:21:19 08/08/2016
20.1 sec./model at 17:21:39 08/08/2016
20.1 sec./model at 17:21:59 08/08/2016
20.1 sec./model at 17:22:20 08/08/2016
20.1 sec./model at 17:22:40 08/08/2016
20.1 sec./model at 17:23:00 08/08/2016
20.1 sec./model at 17:23:20 08/08/2016
20.1 sec./model at 17:23:40 08/08/2016
20.1 sec./model at 17:24:00 08/08/2016
20.2 sec./model at 17:24:20 08/08/2016
20.1 sec./model at 17:24:40 08/08/2016
20.1 sec./model at 17:25:00 08/08/2016
20.1 sec./model at 17:25:21 08/08/2016
20.1 sec./model at 17:25:41 08/08/2016
20.1 sec./model at 17:26:01 08/08/2016
20.1 sec./model at 17:26:21 08/08/2016
20.1 sec./model at 17:26:41 08/08/2016
20.1 sec./model at 17:27:01 08/08/2016
20.1 sec./model at 17:27:21 08/08/2016
20.1 sec./model at 17:27:41 08/08/2016
20.1 sec./model at 17:28:01 08/08/2016
20.1 sec./model at 17:28:21 08/08/2016
20.1 sec./model at 17:28:42 08/08/2016
20.1 sec./model at 17:29:02 08/08/2016
20.1 sec./model at 17:29:22 08/08/2016
20.1 sec./model at 17:29:42 08/08/2016
20.1 sec./model at 17:30:02 08/08/2016
20.1 sec./model at 17:30:22 08/08/2016
20.1 sec./model at 17:30:42 08/08/2016
20.1 sec./model at 17:31:02 08/08/2016
20.1 sec./model at 17:31:22 08/08/2016
20.1 sec./model at 17:31:43 08/08/2016
20.1 sec./model at 17:32:03 08/08/2016
20.1 sec./model at 17:32:23 08/08/2016
20.1 sec./model at 17:32:43 08/08/2016
20.1 sec./model at 17:33:03 08/08/2016
20.1 sec./model at 17:33:23 08/08/2016
20.1 sec./model at 17:33:43 08/08/2016
20.1 sec./model at 17:34:03 08/08/2016
20.1 sec./model at 17:34:23 08/08/2016
20.1 sec./model at 17:34:44 08/08/2016
20.1 sec./model at 17:35:04 08/08/2016
20.1 sec./model at 17:35:24 08/08/2016
20.1 sec./model at 17:35:44 08/08/2016
20.1 sec./model at 17:36:04 08/08/2016
20.2 sec./model at 17:36:24 08/08/2016
20.1 sec./model at 17:36:44 08/08/2016
20.1 sec./model at 17:37:04 08/08/2016
20.1 sec./model at 17:37:24 08/08/2016
20.1 sec./model at 17:37:45 08/08/2016
20.1 sec./model at 17:38:05 08/08/2016
20.1 sec./model at 17:38:25 08/08/2016
20.1 sec./model at 17:38:45 08/08/2016
20.1 sec./model at 17:39:05 08/08/2016
20.1 sec./model at 17:39:25 08/08/2016
20.1 sec./model at 17:39:45 08/08/2016
20.1 sec./model at 17:40:05 08/08/2016
20.1 sec./model at 17:40:25 08/08/2016
20.1 sec./model at 17:40:45 08/08/2016
20.1 sec./model at 17:41:06 08/08/2016
20.1 sec./model at 17:41:26 08/08/2016
20.1 sec./model at 17:41:46 08/08/2016
20.1 sec./model at 17:42:06 08/08/2016
20.1 sec./model at 17:42:26 08/08/2016
20.1 sec./model at 17:42:46 08/08/2016
20.1 sec./model at 17:43:06 08/08/2016
20.1 sec./model at 17:43:26 08/08/2016
20.1 sec./model at 17:43:46 08/08/2016
20.1 sec./model at 17:44:06 08/08/2016
20.1 sec./model at 17:44:26 08/08/2016
20.1 sec./model at 17:44:47 08/08/2016
